bookID,title,authors,average_rating,isbn,isbn13,language_code,# num_pages,ratings_count,text_reviews_count
18867,The Art of Maurice Sendak,Selma G. Lanes,4.44,0810980630,9780810980631,eng,258,773,27
18874,The Poet  the Warrior  the Prophet,Rubem A. Alves,4.43,0334028965,9780334028963,eng,148,25,6
18877,The Warrior Prophet (The Prince of Nothing  #2),R. Scott Bakker,3.95,1585677280,9781585677283,en-US,624,10236,207
18878,The Belgariad  Vol. 1: Pawn of Prophecy / Queen of Sorcery / Magician's Gambit (The Belgariad  #1-3),David Eddings,4.28,0345456327,9780345456328,eng,644,14129,383
18879,The Belgariad  Vol. Two: Castle of Wizardry / Enchanters' End Game (The Belgariad  #4-5),David Eddings,4.39,0345456319,9780345456311,eng,483,6897,142
18880,The Younger Gods (The Dreamers  #4),David Eddings-Leigh Eddings,3.33,0446613320,9780446613323,eng,420,4440,84
18881,The Malloreon  Vol. 1: Guardians of the West / King of the Murgos / Demon Lord of Karanda (The Malloreon  #1-3),David Eddings,4.34,0345483863,9780345483867,eng,816,4697,72
18882,The Malloreon  Vol. 2: Sorceress of Darshiva / The Seeress of Kell (The Malloreon  #4-5),David Eddings,4.36,0345483871,9780345483874,eng,528,5342,60
18884,Polgara the Sorceress,David Eddings-Leigh Eddings,4.09,0345422554,9780345422552,eng,754,24625,277
18885,Mistress of Magic (The Mists of Avalon  #1),Marion Zimmer Bradley-Davina Porter,4.10,141932506X,9781419325069,eng,14,283,28
18886,The High Queen (The Mists of Avalon  #2),Marion Zimmer Bradley,4.13,1419324705,9781419324703,eng,13,3425,68
18888,Mistress of Magic (The Mists of Avalon  #1),Marion Zimmer Bradley-Davina Porter,4.10,1556908687,9781556908682,eng,14,12,4
18889,Lady of Avalon (Avalon  #3),Marion Zimmer Bradley-Diana L. Paxson,3.90,0788720392,9780788720390,eng,460,13570,190
18890,The King Stag  (The Mists of Avalon  #3),Marion Zimmer Bradley-Davina Porter,4.14,1556909179,9781556909177,en-US,12,2624,29
18891,The Mists Of Avalon. Book 3: The King Stag (The King Stag  Book 3),Marion Zimmer Bradley-Davina Porter,3.90,1419324322,9781419324321,eng,12,8,1
18892,The Forest House (Avalon  #2),Marion Zimmer Bradley-Diana L. Paxson,3.86,0451454243,9780451454249,eng,462,14898,313
18902,Book of Nightmares (Diadem  Worlds of Magic  #6),John Peel,4.11,0738706124,9780738706122,eng,192,326,2
18906,The Nightmare Room: The Nightmare Begins! (The Nightmare Room  #1-3),R.L. Stine,3.89,0060766743,9780060766740,en-US,432,92,7
18910,The Parallax View,Slavoj Žižek,4.01,0262240513,9780262240512,eng,433,984,48
18911,Looking Awry: An Introduction to Jacques Lacan through Popular Culture,Slavoj Žižek,4.05,026274015X,9780262740159,eng,188,1276,48
18913,The Puppet and the Dwarf: The Perverse Core of Christianity,Slavoj Žižek,3.83,0262740257,9780262740258,eng,196,617,42
18923,Zizek: A Critical Introduction,Sarah   Kay,3.38,0745622089,9780745622088,eng,195,36,3
18925,In Defense of Lost Causes,Slavoj Žižek,3.89,1844671089,9781844671083,eng,504,780,50
18926,Conversations with Žižek,Slavoj Žižek-Glyn Daly,3.87,0745628974,9780745628974,eng,171,114,1
18928,Invisible Cities,Italo Calvino-William Weaver,4.16,0330257315,9780330257312,eng,126,75,11
18929,Marcovaldo,Italo Calvino-William Weaver,3.88,0156572044,9780156572040,eng,128,5381,253
18930,The Uses of Literature,Italo Calvino-Patrick Creagh,4.07,0156932504,9780156932509,eng,341,887,33
18931,Please Stop Laughing at Me... One Woman's Inspirational Story,Jodee Blanco,3.84,1580628362,9781580628365,en-US,288,9515,884
18937,In the Beginning...Was the Command Line,Neal Stephenson,3.79,0380815931,9780380815937,en-US,151,6618,330
18942,The Extraordinary Cases of Sherlock Holmes,Arthur Conan Doyle,4.21,0140367055,9780140367058,eng,277,525,36
18943,Confessions of an Ugly Stepsister,Gregory Maguire,3.52,0060987529,9780060987527,en-US,372,53017,3309
18947,Jane Austen For Dummies,Joan Elizabeth Klingel Ray,4.02,0470008296,9780470008294,eng,362,517,62
18952,The Rediscovery of Man,Cordwainer Smith,4.14,1857988191,9781857988192,eng,368,2328,93
18956,Homicide: A Year on the Killing Streets,David Simon,4.38,0805080759,9780805080759,eng,646,11592,807
18957,The Corner: A Year in the Life of an Inner-City Neighborhood,David Simon-Edward Burns,4.42,0767900316,9780767900317,eng,576,4256,434
18959,El Libertador: Writings of Simón Bolívar,Simón Bolívar-Frederick H. Fornoff-David Bushnell,3.85,0195144813,9780195144819,eng,288,7,1
18962,Hands Collected: The Books of Simon Perchik,Simon Perchik-David Baratier,4.25,188635085X,9781886350854,eng,566,4,0
18963,Morgoth's Ring (The History of Middle-Earth  #10),J.R.R. Tolkien-Christopher Tolkien,4.12,0395680921,9780395680926,eng,478,1573,40
18964,The War of the Jewels (The History of Middle-Earth  #11),J.R.R. Tolkien-Christopher Tolkien,3.92,0395710413,9780395710418,eng,470,3300,11
18966,The Silmarillion,J.R.R. Tolkien-Christopher Tolkien,3.91,0261102427,9780261102422,eng,384,253,32
18967,The Sillymarillion: An Unauthorized Parody of J.R.R. Tolkien's Classic the Silmarillion,Donald  Lloyd,3.65,1593600259,9781593600259,eng,192,23,6
18968,The Silmarillion,J.R.R. Tolkien-Ted Nasmith,3.91,0007173024,9780007173020,eng,386,49,3
18977,The Silmarillion,J.R.R. Tolkien-Christopher Tolkien,3.91,0048231533,9780048231536,eng,441,333,41
18981,Hayao Miyazaki: Master of Japanese Animation,Helen McCarthy,3.94,1880656418,9781880656419,en-US,240,301,18
18984,Cliffs Notes on Frank's The Diary of Anne Frank,Dorothea Shefer-Vanson-CliffsNotes-Anne Frank,4.32,0822003902,9780822003908,eng,64,69,1
18990,The Honourable Schoolboy,John le Carré,3.95,0743457919,9780743457910,eng,589,11083,480
19022,Valparaiso,Don DeLillo,3.34,033042694X,9780330426947,eng,107,368,18
19040,No More Water in the Tub!,Tedd Arnold-Mark Buehner,3.94,0140564306,9780140564303,eng,32,205,35
19041,Big Red Tub,Julia Jarman-Adrian    Reynolds,4.00,0439672325,9780439672320,eng,32,231,28
19043,Tabby in the Tub (Animal Ark  #29),Ben M. Baglio-Linda Chapman-Jenny Gregory,3.95,0439343909,9780439343909,eng,139,739,32
19052,June Bug (Murder-by-Month Mystery #2),Jess Lourey-J.H. Lourey-Jessica Lourey,3.53,0738709123,9780738709123,eng,229,725,66
19056,Wickett's Remedy,Myla Goldberg,3.26,1400078121,9781400078127,eng,370,1534,229
19057,I Am the Messenger,Markus Zusak,4.08,0375836675,9780375836671,eng,357,106498,11074
19062,Getting the Girl (Wolfe Brothers  #3),Markus Zusak,3.70,043938950x,9780439389501,eng,256,4235,379
19063,The Book Thief,Markus Zusak,4.37,0375831002,9780375831003,eng,552,1410666,84237
19064,The Book Thief,Markus Zusak,4.37,0330423304,9780330423304,eng,584,4088,756
19065,Fighting Ruben Wolfe (Wolfe Brothers  #2),Markus Zusak,3.84,0439241871,9780439241878,eng,224,2977,218
19066,Underdog (Wolfe Brothers  #1),Markus Zusak,3.38,3473352349,9783473352340,eng,153,2481,195
19067,Nicomachean Ethics,Aristotle-Martin Ostwald,3.93,0023895306,9780023895302,en-US,352,257,20
19068,The Nicomachean Ethics,Aristotle-James Alexander Kerr Thomson-Jonathan Barnes-Hugh Tredennick,3.93,0140449493,9780140449495,eng,329,22199,431
19070,Nicomachean Ethics,Aristotle-Harris Rackham,3.93,0674990811,9780674990814,mul,688,48,3
19072,Nicomachean Ethics,Aristotle-Hippocrates George Apostle,3.93,0911589031,9780911589030,eng,372,12,0
19075,Madame Bovary,Gustave Flaubert-Geoffrey Wall-Michèle Roberts,3.66,0140449124,9780140449129,eng,327,3484,387
19078,Madame Bovary (Critical Editions),Gustave Flaubert-Margaret Cohen-Eleanor Marx,3.66,0393979172,9780393979176,en-US,576,395,32
19079,Madame Bovary,Gustave Flaubert,3.66,0140621792,9780140621792,eng,362,292,32
19080,Cliffsnotes on Flaubert's Madame Bovary (Cliffs Notes),James Lamar Roberts-Gustave Flaubert-CliffsNotes,3.23,0822007800,9780822007807,eng,80,13,1
19081,Madame Bovary,Gustave Flaubert-Donada  Peters,3.66,1400132746,9781400132744,eng,0,3,0
19082,The Complete Works: The Revised Oxford Translation  Vol. 1,Aristotle-Jonathan Barnes,4.43,0691099502,9780691099507,eng,2512,2296,17
19083,Politics,Aristotle,3.93,0486414248,9780486414249,eng,368,25018,247
19084,Aristotle's Ethics (SparkNotes Literature Guides),SparkNotes,3.00,158663822X,9781586638221,eng,80,2,0
19088,The Politics and The Constitution of Athens,Aristotle-Stephen Everson,3.94,0521484006,9780521484008,eng,327,381,12
19089,Middlemarch,George Eliot-Michel Faber,3.95,0451529170,9780451529176,eng,904,109685,4379
19090,Middlemarch,George Eliot-Megan McDaniel-Lynne Sharon Schwartz-Lynn Sharon Schwartz,3.95,1593080239,9781593080235,eng,848,478,115
19093,Middlemarch,George Eliot-Harriet Walter,3.95,0141804513,9780141804514,eng,6,51,14
19096,Middlemarch,George Eliot,3.95,1857150066,9781857150063,eng,889,72,7
19099,Silas Marner,George Eliot,3.63,1591940486,9781591940487,eng,279,164,6
19100,1984,George Orwell-Mauricio Molina-Miguel Martínez Sarmiento,4.17,9685270880,9789685270885,spa,301,437,40
19101,The Collected Tales,Nikolai Gogol-Richard Pevear-Larissa Volokhonsky,4.35,1862075948,9781862075948,en-GB,435,81,6
19103,The Complete Tales of Nikolai Gogol  Volume 1,Nikolai Gogol-Constance Garnett-Leonard J. Kent,4.32,0226300684,9780226300689,en-US,302,299,13
19104,The Overcoat and Other Short Stories,Nikolai Gogol,4.22,0486270572,9780486270579,rus,103,8529,187
19106,The Nose,Nikolai Gogol-Kevin Hawkes,3.90,0688104649,9780688104641,eng,31,12246,418
19108,Dead Souls,Nikolai Gogol-Richard Pevear-Larissa Volokhonsky,3.99,1400043190,9781400043194,eng,445,365,45
19117,Fathers and Sons,Ivan Turgenev-George Reavy-Jane Costlow,3.96,0451529693,9780451529695,eng,244,47698,1047
19118,Father to Son  (The Destroyer  #129),Warren Murphy-Richard Sapir-James Mullaney,4.10,0373632444,9780373632442,eng,349,59,4
19121,Enchantress from The Stars,Sylvia Engdahl,3.94,0439374898,9780439374897,eng,275,29,6
19125,From Far Away,Robert Munsch-Michael Martchenko-Saoussan Askar,4.02,155037396X,9781550373967,eng,33,203,20
19126,From Far Away  Vol. 01,Kyoko Hikawa-Trina Robbins-Yuko Sawada-Walden Wong,4.31,1591165997,9781591165996,eng,190,5737,118
19129,Silos  Politics and Turf Wars: A Leadership Fable about Destroying the Barriers That Turn Colleagues Into Competitors,Patrick Lencioni,4.04,0787976385,9780787976385,eng,224,2419,151
19134,Moral Politics: How Liberals and Conservatives Think,George Lakoff,4.03,0226467716,9780226467719,eng,471,1215,129
19135,'Salem's Lot,Stephen King-Ron McLarty,4.01,0743536959,9780743536950,en-US,0,55,5
19136,El misterio de Salem's Lot,Stephen King-Marta I. Guastavino,4.01,8484504794,9788484504795,spa,509,14,2
19137,'Salem's Lot,Stephen King,4.01,0451098277,9780451098276,eng,817,14,3
19140,In Silent Graves (Cedar Hill #1),Gary A. Braunbeck,3.80,0843953292,9780843953299,eng,378,669,83
19144,Prodigal Blues,Gary A. Braunbeck-Deena Warner,4.25,1587671093,9781587671098,eng,304,210,25
19152,The Divine Comedy I: Hell,Dante Alighieri-Dorothy L. Sayers,4.00,0140440062,9780140440065,eng,347,675,72
19155,The Divine Comedy  Vol. 1: Inferno,Dante Alighieri-Mark Musa,4.00,0142437220,9780142437223,eng,432,2089,156
19156,Could Do Better: Why Children Underachieve and What to Do About It,Harvey P. Mandel-Sander I. Marcus-Loral Dean,3.80,047115847X,9780471158479,eng,291,2,0
19163,Inferno (The Divine Comedy  #1),Dante Alighieri-Allen Mandelbaum-Barry Moser-Gabriel Marruzzo-Laury Magnus,4.00,0553213393,9780553213393,eng,396,1034,82
19164,Purgatorio (La Divina Commedia #2),Dante Alighieri-Robert M. Durling,4.02,0195087453,9780195087451,ita,704,15177,234
19165,Dante Alighieri's Divine Comedy  the Inferno,Dante Alighieri,4.00,0812034112,9780812034110,en-US,101,5,0
19166,The Portable Dante,Dante Alighieri-Mark Musa,4.23,0142437549,9780142437544,en-US,654,269,35
19171,Purgatorio (The Divine Comedy  #2),Dante Alighieri-Allen Mandelbaum-Laury Magnus-Anthony Oldcorn-Daniel Feldman-Barry Moser,4.02,055321344X,9780553213447,eng,413,429,29
19172,The Divine Comedy  Vol. 3: Paradise,Dante Alighieri-Mark Musa,3.95,0140444432,9780140444438,eng,433,354,30
19173,The Divine Comedy  Vol. 2: Purgatory,Dante Alighieri-Mark Musa,4.02,0140444424,9780140444421,eng,399,734,48
19176,Vita Nuova,Dante Alighieri-Mark Musa,3.87,0253201624,9780253201621,eng,210,59,9
19178,The Rime of the Ancient Mariner and Other Poems,Samuel Taylor Coleridge-Stanley Appelbaum,3.94,0486272664,9780486272665,eng,76,3005,78
19179,Beowulf,Unknown-Burton Raffel,3.43,0451527402,9780451527400,eng,160,2735,149
19180,Beowulf: A Dual-Language Edition,Unknown-Howell D. Chickering,3.43,1400096227,9781400096220,eng,464,233,34
19181,Beowulf: A New Telling,Robert Nye,3.49,0440905605,9780440905608,eng,94,1615,321
19182,Beowulf,Michael Morpurgo-Michael Foreman,3.85,0763632066,9780763632069,eng,96,43,7
19193,Seamus Heaney,Helen Vendler,4.08,0674002059,9780674002050,eng,208,60,10
19199,The Spirit Level: Poems,Seamus Heaney,4.15,0374525110,9780374525118,eng,82,88,10
19204,Death of a Naturalist,Seamus Heaney,4.29,0571090249,9780571090242,eng,57,63,11
19225,Seamus Heaney,Blake Morrison-Seamus Heaney,3.44,0416319009,9780416319002,eng,95,9,1
19243,New Selected Poems 1966-1987,Seamus Heaney,4.19,0571143725,9780571143726,eng,246,336,18
19254,Finders Keepers: Selected Prose  1971-2001,Seamus Heaney,4.15,0571210910,9780571210916,en-GB,432,16,0
19257,Canopy: A Work for Voice and Light in Harvard Yard,David   Ward-Parveen Adams-Seamus Heaney-Ivan Gaskell,0.00,0916724948,9780916724948,eng,63,0,0
19259,Electric Light,Seamus Heaney,3.95,0571207987,9780571207985,en-GB,81,28,1
19263,Norden,Seamus Heaney,4.09,3446187499,9783446187498,ger,127,2,0
19273,Ausgewhälte Gedichte  1965-1975 =: Selected Poems  1965-1975,Seamus Heaney,4.23,3608951563,9783608951561,ger,255,4,0
19279,Norte,Seamus Heaney-Margarita Ardanaz,4.09,8475173462,9788475173467,spa,155,4,0
19282,The Odyssey,Homer-Robert Fitzgerald-Seamus Heaney,3.75,1857150945,9781857150940,eng,509,45,3
19287,Beowulf: A New Translation,Unknown-Seamus Heaney,3.43,057120113X,9780571201136,eng,106,172,16
19290,Paradise Lost,John Milton-Scott Elledge,3.81,0393962938,9780393962932,eng,688,412,38
19293,Tolkien: The Illustrated Encyclopaedia,David Day,4.13,0684839792,9780684839790,eng,288,3919,24
19295,Ten Days to Self-Esteem,David D. Burns,3.97,0688094554,9780688094553,eng,336,408,17
19298,The Swords of Night and Day (The Drenai Saga  #11),David Gemmell,4.31,0552146781,9780552146784,eng,640,6690,86
19301,The Adventures of Pippi Longstocking,Astrid Lindgren-Michael Chesworth,4.25,0670876127,9780670876129,eng,290,4671,143
19302,Pippi Longstocking,Astrid Lindgren-Florence Lamborn-Louis S. Glanzman,4.12,0142402494,9780142402498,eng,160,140107,2411
19307,Pippi in the South Seas,Astrid Lindgren-Gerry Bothmer,4.11,0670557110,9780670557110,en-US,126,14939,166
19308,Pippi Goes on Board,Astrid Lindgren-Florence Lamborn-Nancy Seligsohn,4.12,0140309594,9780140309591,eng,140,10082,142
19311,The Children of Noisy Village,Astrid Lindgren-Ilon Wikland-Florence Lamborn,4.28,014032609X,9780140326093,eng,128,5639,188
19312,The Brothers Lionheart,Astrid Lindgren-Ilon Wikland-Jill M. Morgan,4.36,1930900244,9781930900240,eng,231,19745,442
19313,Christmas in Noisy Village,Astrid Lindgren-Ilon Wikland-Florence Lamborn,4.18,0140503447,9780140503449,en-US,32,797,38
19314,Ronia  the Robber's Daughter,Astrid Lindgren-Patricia Crampton,4.29,0140317201,9780140317206,eng,176,15727,430
19315,Happy Times in Noisy Village,Astrid Lindgren-Ilon Wikland-Florence Lamborn,4.29,1883937663,9781883937669,eng,128,533,30
19316,Pippi Calzaslargas,Astrid Lindgren-Blanca Ríos-Richard Kennedy,4.12,8426131921,9788426131928,spa,137,75,12
19318,The Tomten,Astrid Lindgren-Harald Wiberg,4.24,0698115910,9780698115910,eng,32,1487,98
19319,Lotta on Troublemaker Street,Astrid Lindgren-Robin Preiss Glasser,3.97,0689846738,9780689846731,eng,55,1368,22
19321,The Tale of Peter Rabbit (Rabbit Ears),Beatrix Potter-طاهره آدینه پور,4.17,0723247706,9780723247708,eng,72,180490,1478
19322,The Tale of Peter Rabbit: A Pop-up Adventure,Beatrix Potter,4.17,0723257043,9780723257042,en-US,16,16,2
19323,Tale of Peter Rabbit,Beatrix Potter,4.17,0723249865,9780723249863,eng,80,17,2
19326,Tales of Peter Rabbit and His Friends,Beatrix Potter,4.25,0517449013,9780517449011,eng,137,579,22
19327,The Tale of Peter Rabbit,Beatrix Potter,4.17,0723258732,9780723258735,eng,80,32,4
19331,Beatrix Potter's Journal,Beatrix Potter,4.34,0723258058,9780723258056,eng,32,341,40
19333,The World of Peter Rabbit (Original Peter Rabbit  Books 1-23),Beatrix Potter,4.63,0723257639,9780723257639,eng,1072,210,14
19335,Beatrix Potter: A Life in Nature,Linda Lear,4.03,0312369344,9780312369347,eng,584,1270,176
19336,The Tale of Jemima Puddle-Duck,Beatrix Potter,4.06,0723247781,9780723247784,eng,57,9246,207
19337,The Tale of the Flopsy Bunnies,Beatrix Potter,4.19,072324779X,9780723247791,eng,58,5051,125
19347,Treasure Island,Chris Tait-Robert Louis Stevenson-Lucy Corvino-Arthur Pober,4.12,1402713185,9781402713187,eng,160,665,37
19350,The Epic of Gilgamesh,Anonymous-N.K. Sandars,3.67,0848805011,9780848805012,eng,127,39,6
19351,The Epic of Gilgamesh,Anonymous-N.K. Sandars,3.67,0141026286,9780141026282,eng,120,51735,1264
19352,The Epic of Gilgamesh,Anonymous-Maureen Kovacs,3.67,0804717117,9780804717113,eng,122,302,41
19353,The Evolution of the Gilgamesh Epic,Jeffrey H. Tigay,3.82,0865165467,9780865165465,eng,384,11,1
19354,The Gilgamesh Epic and Old Testament Parallels,Alexander Heidel,3.97,0226323986,9780226323985,eng,280,57,6
19361,The Scarlet Letter and Other Writings,Nathaniel Hawthorne-Eugene Hudson Long-Seymour L. Gross-Richard C. Beatty-Sculley Bradley-Richmond Croom Beatty,3.39,0393956539,9780393956535,eng,443,232,17
19370,The Adventures of Huckleberry Finn,Mark Twain-Scott McKowen-Arthur Pober,3.81,1402726007,9781402726002,eng,305,350,24
19371,The Adventures of Huckleberry Finn,Mark Twain-Peter Coveney,3.81,0141439645,9780141439648,eng,394,1948,64
19373,Mark Twain's Adventures of Huckleberry Finn,Mark Twain-Richard P. Wasowski,3.81,0764587277,9780764587276,eng,264,11,0
19377,Collected Tales  Sketches  Speeches  & Essays 1852–1890,Mark Twain-Louis J. Budd,4.29,0940450364,9780940450363,eng,1120,64,6
19379,Mark Twain's Own Autobiography: The Chapters from the North American Review,Mark Twain-Michael J. Kiskis,3.83,0299125408,9780299125400,eng,301,9,1
19380,Candide,Voltaire,3.76,0486266893,9780486266893,eng,129,172319,4526
19381,Candide,Voltaire-Robert M. Adams,3.76,0393960587,9780393960587,fre,224,680,54
19382,Candide and Other Stories (World's Classics),Voltaire-Roger Pearson,3.94,0192807269,9780192807267,en-US,301,3336,100
19383,Cliffs Notes on Voltaire's Candide,James K. Lowers-CliffsNotes-Voltaire,3.40,0822002833,9780822002833,eng,80,9,2
19384,Candide: or  Optimism,Voltaire-Peter Constantine-Diane Johnson,3.76,0812972015,9780812972016,eng,144,216,29
19386,Candide and Related Writings,Voltaire-David Wootton,3.82,0872205460,9780872205468,fre,190,107,9
19390,Philosophical Dictionary,Voltaire-Theodore Besterman,4.09,014044257X,9780140442571,en-US,400,1360,40
19393,What Is Goth?,Aurelio Voltaire,4.10,1578633222,9781578633227,eng,96,455,29
19396,The Picture of Dorian Gray,Oscar Wilde-Andrew Elfenbein,4.07,0321427130,9780321427137,eng,352,119,10
19397,The Real Trial of Oscar Wilde,Merlin Holland,4.04,000715805X,9780007158058,eng,384,183,15
19398,Complete Shorter Fiction,Oscar Wilde-Isobel Murray,4.16,0192833766,9780192833761,eng,288,1167,24
19399,The Unmasking of Oscar Wilde,Joseph Pearce,4.25,1586170260,9781586170264,eng,412,105,13
19400,The Decline and Fall of the Roman Empire,Edward Gibbon-Daniel J. Boorstin-Giovanni Battista Piranesi-Hans-Friedrich Mueller,3.97,0375758119,9780375758119,eng,1312,9005,274
19401,The Decline and Fall of the Roman Empire,Edward Gibbon-Daniel J. Boorstin-Hans-Friedrich Mueller-Giovanni Battista Piranesi,3.97,0345478843,9780345478849,eng,1258,31,6
19403,The Decline and Fall of the Roman Empire,Edward Gibbon-Hugh Trevor-Roper,3.97,0753818817,9780753818817,eng,680,35,4
19409,The Christians and the Fall of Rome (Great Ideas),Edward Gibbon,3.57,0143036246,9780143036241,en-US,96,202,18
19411,The Portable Gibbon: The Decline and Fall of the Roman Empire,Edward Gibbon-Dero A. Saunders-Charles Alexander Robinson Jr.,3.97,0140150609,9780140150605,eng,691,2,1
19412,They Cage the Animals at Night,Jennings Michael Burch,4.31,0451159411,9780451159410,eng,304,7726,654
19413,The Quilter's Homecoming (Elm Creek Quilts  #10),Jennifer Chiaverini,4.03,0743260228,9780743260220,en-US,320,3771,245
19416,Absolutely Normal Chaos,Sharon Creech,3.91,0330397818,9780330397810,en-GB,201,30,3
19417,Absolutely Normal Chaos,Sharon Creech,3.91,0439470145,9780439470148,eng,230,6979,476
19418,Absolutely Normal Chaos,Sharon Creech-Kate Forbes,3.91,0788746642,9780788746642,eng,6,9,4
19428,The Abominable Snowman Doesn't Roast Marshmallows (The Adventures of the Bailey School Kids  #50),Debbie Dadey-Marcia Thornton Jones,3.85,0439650372,9780439650373,eng,96,394,19
19430,Santa Claus Doesn't Mop Floors (The Adventures of the Bailey School Kids  #3),Debbie Dadey-Marcia Thornton Jones-John Steven Gurney,3.74,0590444778,9780590444774,en-US,80,1124,40
19432,Angels Don't Know Karate (The Adventures Of The Bailey School Kids  #23),Debbie Dadey-Marcia Thornton Jones-John Steven Gurney,3.80,0590849026,9780590849029,en-US,67,727,25
19433,Werewolves Don't Run for President (The Adventures of the Bailey School Kids  #49),Debbie Dadey-Marcia Thornton Jones-John Steven Gurney,3.87,0439650364,9780439650366,eng,96,254,13
19435,Vampires Don't Wear Polka Dots (The Adventures of the Bailey School Kids  #1),Debbie Dadey-Marcia Thornton Jones-John Steven Gurney,3.80,059043411X,9780590434119,en-US,80,6834,204
19436,Werewolves Don't Go to Summer Camp (The Adventures of the Bailey School Kids  #2),Debbie Dadey-Marcia Thornton Jones-John Steven Gurney,3.83,0590440616,9780590440615,eng,96,2119,71
19437,Phantoms Don't Drive Sports Cars (The Adventures of the Bailey School Kids  #32),Debbie Dadey-Marcia Thornton Jones-John Steven Gurney,3.78,0590189824,9780590189828,eng,80,397,17
19439,My Perfect Life (Confessions of a Teenage Drama Queen  #2),Dyan Sheldon,3.32,076362828X,9780763628284,eng,208,455,40
19444,Be Happy or I'll Scream!: My Deranged Quest for the Perfect Husband  Family  and Life,Sheri Lynch,3.68,0312342349,9780312342340,en-US,240,159,32
19445,A Guide to the Words of My Perfect Teacher,Ngawang Pelzang-Padmakara Translation Group-Patrul Rinpoche-Alak Zenkar,4.61,1590300734,9781590300732,eng,336,79,0
19448,All-American Girl (All-American Girl  #1),Meg Cabot,3.74,0064472779,9780064472777,eng,398,58422,1709
19452,Ready or Not (All-American Girl  #2),Meg Cabot,3.40,0060724501,9780060724504,eng,238,21893,734
19456,Ready or Not (All-American Girl  #2),Meg Cabot,3.40,0786282827,9780786282821,en-US,238,87,8
19462,The Perfect Score (It's All About Attitude #5),Julie Kenner,3.25,0373792735,9780373792733,eng,240,108,9
19469,The Face on the Milk Carton (Janie Johnson  #1),Caroline B. Cooney,3.72,038532328X,9780385323284,eng,192,48490,2257
19474,Teen Angst? Naaah...,Ned Vizzini,3.90,044023767X,9780440237679,eng,279,3081,266
19475,It's Kind of a Funny Story,Ned Vizzini,4.13,0786851961,9780786851966,eng,444,638,104
19476,Be More Chill,Ned Vizzini,3.68,0786809965,9780786809967,eng,287,8686,1061
19481,The Secret Life Of Bees,Sue Monk Kidd,4.04,096533192X,9780965331920,en-US,374,182,28
19482,The New York Trilogy: City Of Glass  Ghosts  The Locked Room,Paul Auster,3.90,0571149251,9780571149254,eng,314,18,2
19483,Collected Prose: Autobiographical Writings  True Stories  Critical Essays  Prefaces  and Collaborations with Artists,Paul Auster,4.04,031242468X,9780312424688,eng,528,272,20
19484,Hand to Mouth: A Chronicle of Early Failure,Paul Auster,3.62,0312422326,9780312422325,eng,176,1552,91
19485,The Book of Illusions,Paul Auster,3.87,0571212182,9780571212187,eng,336,471,58
19486,In the Country of Last Things,Paul Auster,3.91,3425040847,9783425040844,eng,188,6230,287
19487,City of Glass: The Graphic Novel,Paul Karasik-David Mazzucchelli-Paul Auster-Art Spiegelman,3.92,0571226337,9780571226337,eng,144,993,52
19490,The Music of Chance,Paul Auster,3.90,0571203035,9780571203031,eng,217,6704,234
19495,Moonraker's Bride,Madeleine Brent,4.30,0385064454,9780385064453,eng,342,225,57
19496,Moonraker,Ian Fleming,3.73,0141187565,9780141187563,en-GB,247,115,14
19498,Moonraker's Bride,Madeleine Brent,4.30,0285620649,9780285620643,eng,352,2218,296
19499,Casino Royale/Live and Let Die/Moonraker,Ian Fleming,3.92,0141187417,9780141187419,en-GB,510,213,2
19501,Eat  Pray  Love,Elizabeth Gilbert,3.54,0143038419,9780143038412,eng,368,1309623,47291
19503,Eat  Pray  Love: One Woman's Search for Everything Across Italy  India and Indonesia,Elizabeth Gilbert,3.54,1415926697,9781415926697,eng,13,111,41
19506,The World as Will and Representation  Vol. 1,Arthur Schopenhauer-E.F.J. Payne,4.18,0486217612,9780486217611,eng,534,7203,115
19508,The Schopenhauer Cure,Irvin D. Yalom,4.21,0060938102,9780060938109,eng,358,8663,418
19510,Essays and Aphorisms,Arthur Schopenhauer-R.J. Hollingdale,4.17,0140442278,9780140442274,eng,240,5756,154
19511,Essay on the Freedom of the Will,Arthur Schopenhauer-Konstantin Kolenda,4.15,0486440117,9780486440118,eng,128,357,19
19512,Schopenhauer: A Very Short Introduction,Christopher Janaway,3.78,0192802593,9780192802590,eng,137,319,23
19519,Mandarin Phrasebook,Anthony Garnaut-Lonely Planet,3.93,1741042305,9781741042306,en-GB,254,38,2
19528,The Mandarins,Simone de Beauvoir,4.13,0007203942,9780007203949,eng,752,3084,186
19531,Les Mandarins: Tome 2,Simone de Beauvoir,4.20,2070367703,9782070367702,fre,500,93,9
19532,Die Mandarins von Paris,Simone de Beauvoir,4.13,3499107619,9783499107610,ger,1040,52,5
19534,The Brothers K,David James Duncan,4.38,055337849X,9780553378498,eng,645,12340,1635
19542,Where the Wild Things Are,Maurice Sendak,4.22,0060254920,9780060254926,eng,40,8504,477
19543,Where the Wild Things Are,Maurice Sendak,4.22,0099408392,9780099408390,eng,37,713336,9878
19546,野獸國 (漢聲精選世界最佳兒童圖畫書．心理成長類  #36),Maurice Sendak,4.22,9575881044,9789575881047,zho,36,25,4
19552,Essentials of Classic Italian Cooking,Marcella Hazan-Karin Kretschmann,4.17,039458404X,9780394584041,eng,704,14222,159
